% Model:              moire_potential_wavefunction.mph
% Version:            COMSOL 5.5.0.306
% Date:               Feb 13 2023, 11:04
% Dimension:          2
% Nodes:              1333
% Expressions:        2
% Description:        Normalized wave function, Potential energy
% Length unit:        nm
% X                       Y                        schr.Psi (1) @ lambda=1  schr.V (J) @ lambda=1
2.916808285529387         3.727100541731265        1.0958673544416808E8     2.5593748361250713E-21
2.7314370900511498        3.6236256171786994       1.0749655168381883E8     2.76423598283395E-21
2.545838245704427         3.5187985985079413       1.0622315275669245E8     2.8903020140156366E-21
2.358804288641619         3.4130914721598717       1.0578857050144173E8     2.933564258512908E-21
2.175351781649527         3.3058185210265374       1.0621552728398623E8     2.891068136601768E-21
1.9922457660317088        3.196938043351371        1.0748740848166128E8     2.7651371252357083E-21
1.8098467282062678        3.087047367074682        1.0958679012624978E8     2.559368178021626E-21
1.6279936535092165        2.97722106743304         1.1247053827037854E8     2.2808151879846282E-21
1.4467654202164446        2.8673261442530342       1.1608640512948672E8     1.937938440143491E-21
1.2658863930722173        2.7572497781605882       1.2036840875719912E8     1.5406306862001746E-21
1.0850882380047115        2.647040373923454        1.2522798505624034E8     1.1005573346844322E-21
0.7234091466062456        2.647060806279997        1.2920944347185011E8     7.414204968229101E-22
0.9042609726593969        2.5367656944651706       1.3055020433761449E8     6.309878883437104E-22
0.5425579733958242        2.5367653660724603       1.3424891513433966E8     3.056769544625744E-22
0.36170554641257097       2.4264708256312053       1.3935022499835134E8     -1.2422994823264737E-22
0.18085282118928656       2.3161765271127064       1.4434579920343545E8     -5.349955937544496E-22
0                         2.2058823529411766       1.4905926264763626E8     -9.13832301635282E-22
4.032275992671139         4.336664389122477        1.3620045541259578E8     1.457692739739265E-22
4.218208985325366         4.4381615001412005       1.4200045782426938E8     -3.3899452582338104E-22
4.404112811999008         4.539669640086877        1.477714475585915E8      -8.087886345667203E-22
4.589997209338335         4.641170224233255        1.5331595397428748E8     -1.249077436618028E-21
4.775875388517118         4.7426470588235325       1.5843117182180327E8     -1.6462104171113538E-21
4.037524591643457         4.124834639570966        1.3767876788599443E8     2.5737017163236916E-23
3.8515864112486535        4.023358853981086        1.3152044586686765E8     5.514161572815611E-22
3.665669271784208         3.9219244846803476       1.2580107312033601E8     1.053399027749667E-21
3.4797316613930596        3.8205252309129674       1.2066269954823387E8     1.5164702512282257E-21
3.293866381612357         3.719185981119138        1.1622281241922212E8     1.9263976645651767E-21
3.1082262324057885        3.6174639459490465       1.1257170611783957E8     2.2707096076696564E-21
2.923003356041636         3.5145290547677814       1.0977487896838345E8     2.5390747147419668E-21
2.738149023243221         3.4097689612042625       1.0787611490922956E8     2.723618469533318E-21
2.5525683882187575        3.3028253445931957       1.069034742162929E8      2.818886899231149E-21
2.3654227373925454        3.1945233947958225       1.0688723067681693E8     2.8204696804748008E-21
2.1777966164952844        3.0855479360599274       1.0784656095660998E8     2.7264853963641263E-21
1.9922962404194808        2.9757230781425563       1.0976333767226104E8     2.5401646679294713E-21
1.8090937620515708        2.8660402574168287       1.1257809771472068E8     2.2700878799166937E-21
1.6274715017510442        2.756516851078187        1.1623097930646764E8     1.925634040386657E-21
1.4465760351668677        2.646714047286285        1.206639633207406E8      1.5163547800027051E-21
1.2658379550689787        2.5366567779655362       1.2579467707672496E8     1.0539649982071476E-21
1.0850785741006923        2.426448605029861        1.3150989020063472E8     5.523247544873636E-22
0.7234107129190833        2.42647122786594         1.3619371474740803E8     1.463356843659577E-22
0.9042604002027159        2.3161758885336403       1.376659394166335E8      2.681081288981051E-23
0.5425583815339956        2.316176679080362        1.4199374312458298E8     -3.384441668915685E-22
0.36170565606732324       2.2058824240680313       1.4776630457846972E8     -8.083769102627371E-22
0.18085284163332374       2.0955882510107355       1.533134020644555E8      -1.2488776203005169E-21
0                         1.9852941176470589       1.5843119224338123E8     -1.6462104171113847E-21
4.223462213731675         4.226318097581369        1.4410443717089203E8     -5.074411017188372E-22
4.409372747510944         4.327851005070434        1.5059983801505426E8     -1.0315421221574979E-21
4.59523034707697          4.42938355709324         1.5694822683588508E8     -1.5302578597704061E-21
4.78106163428335          4.5308848579699355       1.6292384508679447E8     -1.9882097279165062E-21
4.966910404057802         4.632352941176475        1.6830051674794137E8     -2.391274667304584E-21
4.228794403452842         4.01447303316205         1.455751770419116E8      -6.242829285210904E-22
4.042791315534728         3.9129939484479075       1.386202116796206E8      -5.044860197088665E-23
3.8569911043735243        3.811633385871778        1.3206285673448022E8     5.066726968581674E-22
3.6710991973495033        3.7102579168889775       1.2606539640308534E8     1.0308747584588122E-21
3.4852210562815906        3.609000003536034        1.2077335587204482E8     1.5058418283634952E-21
3.2995401698285636        3.5077223943199023       1.1630157843835406E8     1.916846603952028E-21
3.114469515946242         3.405729975021544        1.1273765880549122E8     2.2510902603234993E-21
2.9304878662797047        3.3021862385110445       1.1014150846214877E8     2.498439831015824E-21
2.746490671433822         3.196058015800025        1.0853942253411199E8     2.6527108389929834E-21
2.5607053628969108        3.0847116250912467       1.0797926397058983E8     2.7068014932081754E-21
2.368447414226653         2.9744407361835523       1.084849305857264E8      2.6578549759444296E-21
2.1752748403003794        2.8646162794002152       1.101012380160095E8      2.5022512005292755E-21
1.989544268687765         2.754135288244503        1.127518217649663E8      2.2496969911386298E-21
1.8074285526304719        2.6455780904132284       1.1631868966205205E8     1.9152450296960348E-21
1.626992504751396         2.5361996614167603       1.2077496726153095E8     1.5056960228516114E-21
1.4464653600123145        2.4263356749892138       1.2605304271915637E8     1.0319708450136227E-21
1.2658322860923032        2.3162022205411064       1.3204193058756848E8     5.084746902993689E-22
1.0850865606021713        2.205954867194458        1.3859863656152752E8     -4.864636843692178E-23
0.72341119671841          2.205882552402009        1.4409066246315768E8     -5.063198328338613E-22
0.9042670550111417        2.0956502224917704       1.4554894726416385E8     -6.221564916117533E-22
0.5425585006432051        2.0955882992744783       1.5058709896484938E8     -1.0305320068252635E-21
0.3617056869004848        1.985294138223577        1.569394087398133E8      -1.5295756261481753E-21
0.18085284725057313       1.875000004190615        1.6292010598114058E8     -1.9879270020972497E-21
0                         1.764705882352941        1.683005378270128E8      -2.3912746673046173E-21
4.414728013487268         4.115989922769177        1.527143921596832E8      -1.1962750992357958E-21
4.600585212039124         4.217595471665815        1.598075688689156E8      -1.748611160812661E-21
4.78635146226873          4.319140292984519        1.666083473498564E8      -2.264178478360253E-21
4.9720986817955275        4.420618882188298        1.7286665947377226E8     -2.7272249289946646E-21
5.157945419598486         4.522058823529416        1.7833912499565652E8     -3.1236527827806827E-21
4.4201780219882245        3.9041358377510114       1.54022768676152E8       -1.2975764060268674E-21
4.234239270358636         3.8028235842937375       1.4634883714419028E8     -6.856806014630406E-22
4.048385537533208         3.701463027872101        1.3899325405974698E8     -8.103054131200002E-23
3.862644886913457         3.6001368986237012       1.3216075458251695E8     4.977007431457992E-22
3.6767516268199354        3.498874529002247        1.2601266836506967E8     1.0335369638369E-21
3.490895021713097         3.3977825443730443       1.2069239489251141E8     1.509542640076239E-21
3.305600180551354         3.2965819230507503       1.163140159557436E8      1.9103786510553248E-21
3.122014620529034         3.19469922905491         1.1296374594170727E8     2.2229081237356723E-21
2.9401649947352344        3.091513165401836        1.1067328046647383E8     2.439550185059776E-21
2.757095956991842         2.9851925299611826       1.0944758869754936E8     2.5564317935324433E-21
2.573629989204046         2.8457023446997596       1.095612584446299E8      2.5440214355884648E-21
2.356109486364453         2.754792848567156        1.1058855450739618E8     2.4476239773601553E-21
2.167337745422122         2.6457305520027576       1.1293523722058319E8     2.2256706276492644E-21
1.9866655332352912        2.5350673092657816       1.1633135077766229E8     1.90877619174442E-21
1.8068461391223636        2.4263041515219683       1.2068395785673611E8     1.510325774484209E-21
1.626943805759198         2.3166076554874846       1.2597533863559996E8     1.0368542947109272E-21
1.446594302687503         2.206524194676651        1.3210457057310165E8     5.025417689414141E-22
1.265969565020817         2.096245562205021        1.3893337453062788E8     -7.602900193212583E-23
1.0851935800733574        1.98589873270268         1.46287572336426E8       -6.807218239476744E-22
0.9043360543041339        1.8754375459608983       1.5396378198620823E8     -1.2929486355740528E-21
0.7234113844162507        1.9852941350898694       1.5268958408617207E8     -1.1943214389462309E-21
0.5425585350800727        1.875000018415068        1.597867929608785E8      -1.7470187151900166E-21
0.3617056953716888        1.7647058880947744       1.6659615046618798E8     -2.2632667279655783E-21
0.18085284872268725       1.654411765783989        1.7286325612783733E8     -2.7269763576949675E-21
0                         1.5441176470588232       1.783391564876465E8      -3.1236527827807203E-21
4.606091980377177         4.005816434780611        1.6177280990592054E8     -1.8972759810163613E-21
4.791833073315263         4.107514917448017        1.6933139444246098E8     -2.46565425630867E-21
4.977417109576934         4.208968121566607        1.764274476159748E8      -2.9853428505163597E-21
5.163032543735456         4.310388639828012        1.827930043355222E8      -3.440724321097238E-21
5.34898043513917          4.411764705882357        1.8817835359362498E8     -3.818404505207852E-21
4.611865147784787         3.7945449897586707       1.6276198805941394E8     -1.971800264320917E-21
4.425723047424984         3.6925924555806438       1.544666131742052E8      -1.3320674289156228E-21
4.239678884150484         3.5914353484161334       1.4638675665583852E8     -6.891887378507315E-22
4.054289541045974         3.4902549397586498       1.3878067820933178E8     -6.483345370610185E-23
3.8685924340960716        3.3889113215406637       1.3180913924065585E8     5.249898741574725E-22
3.6825737575613546        3.2878484528196097       1.2564096183181398E8     1.0618659290844746E-21
3.49647446513242          3.1868086033629734       1.2041357901231538E8     1.5286404386174297E-21
3.311617099964037         3.0861317932454075       1.162491281975636E8      1.9087069249790425E-21
3.132157526702578         2.985438815489307        1.1325256988752782E8     2.1868235744188637E-21
2.9530834909906343        2.8852827218855994       1.1133893199704768E8     2.366621696678918E-21
2.7796091986309306        2.787603700475249        1.1053613883240567E8     2.4426070531885167E-21
2.6690645013709906        2.6729208693289626       1.109396250532457E8      2.401885179688332E-21
2.507193079241961         2.633286120047712        1.1138587210633905E8     2.3624562003422777E-21
2.3353770657877497        2.5377111444746614       1.1321098314060308E8     2.1912675822053754E-21
2.1627778695820945        2.426734117679524        1.1626443366303606E8     1.9074564348561156E-21
1.9856830236333975        2.3174878678542306       1.2039191575513981E8     1.5306954383078285E-21
1.8070925855252487        2.208180647786182        1.2555061946314804E8     1.0699175294508802E-21
1.627487585247758         2.0982401790886023       1.3166900634956312E8     5.370837183767127E-22
1.4471644396418801        1.9879047462812964       1.3862239352346256E8     -5.1600794818774386E-23
1.2664439683362718        1.8774180924384065       1.462405332236438E8      -6.773498531482136E-22
1.0855590392709022        1.7668232074908847       1.5431809103246537E8     -1.3204253068062016E-21
0.9045404586153087        1.655821012135922        1.62629599005263E8       -1.9617461716762426E-21
0.7234113963260262        1.7647058834411244       1.6173295947320196E8     -1.8942401743017072E-21
0.5425585447858768        1.6544117692383282       1.693024020127634E8      -2.4635053439608782E-21
0.361705697643305         1.5441176485945878       1.7641530946133745E8     -2.984465313871149E-21
0.18085284909408916       1.4338235296799986       1.8279489501230112E8     -3.440858266751858E-21
0                         1.3235294117647058       1.8817841399972716E8     -3.818404505207886E-21
4.797613888519672         3.89627690569708         1.709795929874364E8      -2.5866683120983895E-21
4.983004839050224         3.9976463522857024       1.7883342624236497E8     -3.1579228793334794E-21
5.3538842583683035        4.20019743353709         1.9232311199450657E8     -4.104542277708893E-21
5.540015450679856         4.301470588235299        1.9742413245021176E8     -4.451870897941676E-21
5.168309417175823         4.098906956531814        1.8603992303915212E8     -3.668852778162007E-21
4.803851398902065         3.6860676864837294       1.714938014567491E8      -2.624397485279934E-21
4.617814814866683         3.5847197416548346       1.6273689596609327E8     -1.9701795035409184E-21
4.431300838034858         3.4828166354944186       1.5403310198075452E8     -1.2990902580000698E-21
4.245876922540125         3.3810586403922303       1.4572242008270916E8     -6.37439204181899E-22
4.060837860061507         3.279128348324864        1.3800114018898246E8     -3.0415302935630446E-24
3.8747720144930144        3.1779093146954622       1.3101817498245125E8     5.882648803294014E-22
3.688307912473385         3.0771907871031416       1.2495692766354994E8     1.1160305960148553E-21
3.503314252072716         2.9766712698374573       1.1997986652373199E8     1.5601107682116822E-21
3.3222649998864444        2.8767962514978196       1.1619094455073035E8     1.9049907995285233E-21
3.14436149797824          2.778024315757841        1.135719578940847E8      2.147003745439036E-21
2.9732940284638834        2.683443666965839        1.1211766890486307E8     2.2827961855385084E-21
2.822682699513041         2.593436885727088        1.1174956422553729E8     2.31710896015309E-21
2.662207540264972         2.5045752956950027       1.1224048236953385E8     2.2713421893097068E-21
2.50439261730884          2.414386163773581        1.1365801043772162E8     2.1392883258764604E-21
2.3361679081974436        2.3142762305834856       1.1621133102230072E8     1.9034162176466994E-21
2.1631359821392815        2.2083313730407315       1.1994517851602246E8     1.5634456137913661E-21
1.9867767152203624        2.1006514823598317       1.2481307750722156E8     1.1289055635061575E-21
1.8084876466748705        1.9917068172267298       1.3075015406263697E8     6.11470839569296E-22
1.628910652126283         1.8817025410891042       1.376550572620456E8      2.5975899570236937E-23
1.4484050455515556        1.7710739972954235       1.453751792405205E8      -6.092668667286161E-22
1.2674297429278767        1.6601772542377178       1.5370503557856274E8     -1.2733392180797017E-21
1.0862512639962816        1.5489293453252007       1.6241079241771922E8     -1.945408789414534E-21
0.9046930678412399        1.4363871340358256       1.7126441496004644E8     -2.6075130813660493E-21
0.7234113968318958        1.5441176471017384       1.709195681703215E8      -2.5822414288413864E-21
0.542558546998135         1.433823530492455        1.7880095736847234E8     -3.1555928537376544E-21
0.36170569824129134       1.3235294121372958       1.8603648751826325E8     -3.6686118536243794E-21
0.18085284918624983       1.213235294178168        1.9233359970597064E8     -4.105262342660364E-21
0                         1.102941176470588        1.9742416292694792E8     -4.4518708979417085E-21
4.989052373288644         3.7867427206198983       1.7999172386507452E8     -3.2405447604198665E-21
5.17384575812246          3.8878136790078788       1.8794081482595238E8     -3.801279594292689E-21
5.5445217989942215        4.089954627326496        2.0105825093831304E8     -4.695952356286254E-21
5.731050466220539         4.191176470588241        2.0567753725785986E8     -5.002480022736799E-21
5.358777590195536         3.9889311801733203       1.9505332841924524E8     -4.290949062131648E-21
4.9957976954958285        3.578474624952497        1.7987947764690816E8     -3.2326668705561027E-21
4.810970110279024         3.4763298166549164       1.7088189099496973E8     -2.5798691192824447E-21
4.623575145951223         3.376648221335168        1.61703825859264E8       -1.8927759666082857E-21
4.437430772259762         3.274297376641597        1.5277720013659683E8     -1.2024259731024018E-21
4.252920180541337         3.1700726097601724       1.4437787172712067E8     -5.314494429677491E-22
4.068729588734176         3.067002504489753        1.3669755199577764E8     1.0168409458460171E-22
3.8798785860868694        2.9678145763363752       1.2978426708212604E8     6.889354379038116E-22
3.694743302920014         2.867051621353609        1.2400929965604405E8     1.1928114203459702E-21
3.511688233478251         2.7669671929888473       1.1940650480531426E8     1.6036682124958278E-21
3.3332143284295745        2.667983251955828        1.1604922636527757E8     1.9087671913240233E-21
3.1598093215840435        2.5705829536922797       1.1390857844645004E8     2.1057799097386445E-21
2.9949122248301876        2.477203184129413        1.1292853140635686E8     2.1966603706566234E-21
2.835615339578162         2.3869732668459083       1.1296972612330212E8     2.192916240341232E-21
2.674803531737522         2.2960549964630457       1.1399315936904086E8     2.098204280593462E-21
2.5101963111422814        2.200425127345467        1.1608153467060266E8     1.9061247303773458E-21
2.3403149596078054        2.098102869558496        1.1935446581703909E8     1.6086383078010992E-21
2.1662376339927545        1.9929494006521977       1.2381428083986844E8     1.2103140597640076E-21
1.989416650773392         1.8861591016605688       1.2941789303882538E8     7.2078372892212655E-22
1.8111124741901046        1.777346438465594        1.3609388203727815E8     1.5256275005210627E-22
1.6312022977404022        1.666922777541995        1.4373352079576805E8     -4.789140441042358E-22
1.449938474388302         1.5551172449009032       1.5217153298724607E8     -1.1546988505696081E-21
1.2688733908627543        1.4444013827203084       1.6107167458459005E8     -1.8445949904151068E-21
1.0873497776296053        1.3327467969733415       1.7025320164547965E8     -2.5334805919314684E-21
0.9050236315577671        1.22001847575609         1.794314103628538E8      -3.2006146205829733E-21
0.7234113968493413        1.3235294117651109       1.7991275284525624E8     -3.234896177476225E-21
0.5425585476371001        1.2132352941176692       1.8791835216733864E8     -3.799713055768848E-21
0.3617056984247316        1.102941176470675        1.9507480417713842E8     -4.292408564283605E-21
0.18085284921236644       0.9926470588235347       2.0108237038303128E8     -4.697563102991462E-21
0                         0.8823529411764703       2.0567755990192497E8     -5.00248002273683E-21
5.73509396310862          3.9793238695433057       2.086202346085612E8      -5.195547298620437E-21
5.922085481761224         4.080882352941182        2.125598347125171E8      -5.4514815462311856E-21
5.179949887505205         3.677128334932921        1.884305536677135E8      -3.8353034791379175E-21
5.363810905312494         3.778297944595584        1.9625642888732627E8     -4.3725910132851414E-21
5.548347761372728         3.8786720574075186       2.0307030661107373E8     -4.829921535476978E-21
5.185326999545345         3.4722940110293377       1.8748849243658438E8     -3.769944670325896E-21
5.005586853364855         3.372653121862709        1.786494940310801E8      -3.145073268213897E-21
4.8164012277983765        3.270612864280989        1.691063400683296E8      -2.4496181210321765E-21
4.627999306270085         3.171872603967454        1.5970109411248854E8     -1.7414045173927325E-21
4.443128168667436         3.0636136563956007       1.50679000689319E8       -1.039232950138805E-21
4.2616067770323545        2.955505992245547        1.4239023730652812E8     -3.7288715205120733E-22
4.07079257681953          2.8625901156913964       1.3477040880442107E8     2.593838290378365E-22
3.887704767065212         2.760353342903148        1.2828685143856765E8     8.128923651663741E-22
3.703034850645065         2.6569062595786086       1.2285393028887509E8     1.2885149477372254E-21
3.5195042307169864        2.5575071596025962       1.1866869487875663E8     1.6628000518832065E-21
3.3426827875795233        2.4583980930696807       1.1580352234806299E8     1.9230531212753916E-21
3.1705619123305255        2.358507952754092        1.141751024362609E8      2.0724090213470246E-21
3.009351023437402         2.2712060439255435       1.1369746922481655E8     2.1166405772200304E-21
2.849735017685845         2.179363195135357        1.1424895930447121E8     2.0658276269070857E-21
2.6865638195107344        2.090612238128434        1.158072798020664E8      1.923084273906687E-21
2.518591132562062         1.9891415748157557       1.1858832386185725E8     1.6703497984824776E-21
2.3471333095634215        1.8835023701810927       1.2258945383124699E8     1.3122192438990273E-21
2.1702995581437756        1.7811676509444805       1.2774194828349507E8     8.603819244911802E-22
1.9933573219101537        1.6737265633537968       1.3405272540751316E8     3.201234151153388E-22
1.8153178167956476        1.5649389813227697       1.4138674643783915E8     -2.904272827342035E-22
1.6337107293120068        1.452628520222795        1.4974593182886103E8     -9.651419134644084E-22
1.451115163837175         1.3391344506891651       1.588188337066411E8      -1.673740184801247E-21
1.2714252424911374        1.2311060937360896       1.680174087134422E8      -2.3687778158633024E-21
1.0898244003424284        1.1219404862415374       1.7740009188016367E8     -3.0552726895936795E-21
0.9053232994548512        1.0087611485344468       1.8676574854670012E8     -3.7195067702855695E-21
0.7223633994071205        1.107108767568407        1.8822682469637775E8     -3.8211353104477725E-21
0.5415989166333475        0.995926530795371        1.961779732888007E8      -4.3672689674160325E-21
0.36149923675287465       0.8846635930575452       2.0306564929475096E8     -4.82961224716171E-21
0.18085962722542853       0.7721958423443902       2.086472107904177E8      -5.197308980649774E-21
0                         0.6617647058823529       2.125598831092359E8      -5.451481546231212E-21
5.925540252535225         3.866950167065146        2.14656177121271E8       -5.586476489512634E-21
6.113120497301908         3.9705882352941235       2.1773939947492728E8     -5.783585260060203E-21
5.734329378059541         3.7683095403713076       2.0965261626123145E8     -5.262882978996301E-21
5.368088282348462         3.5685872200187494       1.9585661183056876E8     -4.3455209202099905E-21
5.553704672693475         3.669600179729477        2.034575532187918E8      -4.855613160897937E-21
5.37193420534374          3.3566187563350383       1.9386219881882033E8     -4.209866211415361E-21
5.185868434676796         3.2852170540563934       1.8527800878427002E8     -3.615628985104717E-21
5.009284550741943         3.1560996957381384       1.7577921616273472E8     -2.9388994666124547E-21
4.81670616523864          3.0777604137307413       1.663124138233405E8      -2.2425955246248885E-21
4.630839286450758         2.96843633831957         1.5681478880074456E8     -1.5207820485886579E-21
4.449801304814696         2.8413220040483904       1.4770525091105154E8     -8.048421823848998E-22
4.253307681382185         2.7621781034448136       1.395343017663939E8      -1.40817947194865E-22
4.0723697371158964        2.6648368740399024       1.3252484787405853E8     4.459433494129842E-22
3.906098772378761         2.5434882600048945       1.2664132080083682E8     9.511963056436749E-22
4.076571455622987         2.5093731433187836       1.3063702003104024E8     6.050809384324896E-22
3.7009145491230058        2.446912472526459        1.2128556857297288E8     1.4228820737646814E-21
3.527649067080659         2.348527608722473        1.17813053817302E8       1.7344472135651584E-21
3.3459495225470057        2.2474897646769927       1.1543510747370921E8     1.950665510756684E-21
2.991042481699816         2.1004516299891853       1.1435858237425432E8     2.0507157869164064E-21
3.1706665940049903        2.1261676770306384       1.1440549061149827E8     2.0445263307018856E-21
2.866444901550425         1.9908732396629374       1.153949215378678E8      1.954802870359704E-21
2.6996120223862734        1.8878152953480398       1.1761160717910333E8     1.7530412237839018E-21
2.5276354773572454        1.7743949406780555       1.2117707990784864E8     1.4326321673695136E-21
2.3524275726322488        1.6748681780675259       1.2579636437684643E8     1.0252847152237438E-21
2.1732201090611936        1.5758574415471152       1.3158592457578589E8     5.259229931700606E-22
2.0013054067009164        1.4642263197785792       1.3845252817686346E8     -5.134162779468399E-23
1.8212438693140502        1.3550152007232228       1.4641429930069378E8     -7.010993081403773E-22
1.6367380434469803        1.2449928306130538       1.553026037409476E8      -1.403527853002762E-21
1.4554405073794683        1.1252000273574347       1.648879291315218E8      -2.1359316990217655E-21
1.2759896499534515        1.0233352422280855       1.7416141477869675E8     -2.8214318028714125E-21
1.093998198205692         0.9161551750586512       1.8360648394255474E8     -3.498080208362241E-21
0.901091045886385         0.7962920342100755       1.933459191695939E8      -4.1745472978078614E-21
0.5413329677812367        0.7794097384222183       2.0331040066153672E8     -4.84585386886844E-21
0.7197657694981733        0.8914247040877997       1.956884190055009E8      -4.33408733033763E-21
0.3622375047235846        0.6660309571202405       2.0974271536965153E8     -5.268748516450768E-21
0.18085284921236616       0.551470588235294        2.1468480885343602E8     -5.588316570215043E-21
0                         0.4411764705882352       2.1773939970908245E8     -5.7835852600602225E-21
6.109199561432625         3.7496024564647374       2.1873663331504878E8     -5.846966699475211E-21
6.304155512842592         3.8602941176470646       2.2095733821753535E8     -5.9874817705639065E-21
5.913671918913066         3.6594076088053953       2.1448240716893458E8     -5.575325772775656E-21
5.729617699734118         3.5559033596770004       2.0875220143574336E8     -5.204163734169228E-21
5.5600195899931695        3.460986577197129        2.022142176908981E8      -4.7730352916485285E-21
5.8883167327336965        3.4890494663362537       2.1259181031736347E8     -5.4535514580645226E-21
5.540300572988863         3.2995429644883627       1.9928387555999196E8     -4.577135513391217E-21
5.443714764597984         3.209646476278847        1.941956647963418E8      -4.2327198995948494E-21
5.3200522280739895        3.200069433598926        1.893089124414074E8      -3.8968099255415276E-21
5.20303165438785          3.0994901388285596       1.8273255506972787E8     -3.436559210055859E-21
5.082408849789442         2.999264324084136        1.7580538035456187E8     -2.941089106935565E-21
4.9540712230493895        2.991082076171686        1.7042684644522348E8     -2.5483734440116368E-21
4.832459039969154         2.8822200006952787       1.6329569359944287E8     -2.0165844533698542E-21
4.6455783573832745        2.7898136167837797       1.5415316969496512E8     -1.3148998790729095E-21
4.526062050029673         2.68116848639621         1.476496836560657E8      -8.013850130859296E-22
4.388078955583502         2.668525792690106        1.4262312159317854E8     -3.9547428082956554E-22
4.240220813442589         2.55157432984332         1.3594101554148793E8     1.5611332975048892E-22
4.1565184012330905        2.412288585598398        1.313949569547424E8      5.397903959357352E-22
4.007649553944591         2.374677667107405        1.2712105533147477E8     9.073891475891697E-22
3.852453793929785         2.3539935829949474       1.2345755389371888E8     1.228101231509275E-21
3.7048499850676193        2.2190214280120912       1.1957633229087462E8     1.5727103269379894E-21
3.507976421507278         2.1725450752448614       1.1673045221847901E8     1.8299305490037072E-21
3.383545718990315         2.0402278579226616       1.1524504990084493E8     1.9647040771513773E-21
3.059014871820417         1.9346479941914514       1.1482802448269339E8     2.0036143003950634E-21
3.239892956849421         1.9115533777153528       1.14647601439772E8       2.019147045889144E-21
2.8932429757199856        1.7606033326355837       1.1666485438895462E8     1.835402361517106E-21
2.682195846509074         1.7032842625942923       1.196363150978471E8      1.567918916530964E-21
2.3373275637498687        1.4794498888848149       1.2923026604731421E8     7.2554629398495145E-22
2.5440112862314845        1.5603493265405415       1.2357165303423074E8     1.2177971597471615E-21
2.184603231230199         1.3817060482534942       1.348842585039959E8      2.44819314246689E-22
2.3306933298618353        1.3384359824303529       1.3159707278866501E8     5.225685635416284E-22
2.0196752999725196        1.2421840541232037       1.4253103259304821E8     -3.8817340249355353E-22
1.8207159196562293        1.1611204982789352       1.509697795472852E8      -1.0650525085072626E-21
1.638213578339858         1.0369210355066598       1.6047760490589368E8     -1.802743716513936E-21
1.4636143019758443        0.9076924023062918       1.7023079169976494E8     -2.5339807401434385E-21
1.2816352493261405        0.8379172686685066       1.7892080183018562E8     -3.1653438194174694E-21
1.0984559899594455        0.7003672974148119       1.8908148150632638E8     -3.8810541177093295E-21
0.901690674939454         0.6117318969927248       1.9795426300106767E8     -4.487655433452014E-21
0.5420385300519817        0.5658214193822556       2.0895024713916492E8     -5.2170859335258895E-21
0.7208578490274585        0.672591226090098        2.0194995190353093E8     -4.755427997973425E-21
0.36091846415045326       0.45407173838718873      2.1469286198720643E8     -5.588837395820194E-21
0.519838184315322         0.39346098731389334      2.128284677464038E8      -5.468831230856738E-21
0.18326720183639106       0.3318926815719267       2.1885189577686945E8     -5.854277909538343E-21
0                         0.2205882352941176       2.209573239110618E8      -5.9874817705639156E-21
6.29956753924778          3.633693568847974        2.2088738797700188E8     -5.9830641247964485E-21
6.495190528383289         3.75                     2.2204884432638606E8     -6.0562276266240005E-21
6.085912422027046         3.512185032346763        2.1710065230935866E8     -5.742904501009158E-21
5.964552526527191         3.3538865560283457       2.1254821861219168E8     -5.45073731474555E-21
5.74846184634076          3.3207103150410533       2.063985493583315E8      -5.0499152711188455E-21
5.590574682522472         3.142626499946535        1.9795484369020012E8     -4.4876958629766425E-21
5.395712081363579         3.049374742495792        1.8903809627039507E8     -3.878050036606436E-21
5.215618222029084         2.909568967413279        1.7893654825047752E8     -3.1664607469641043E-21
5.030038598738945         2.840080742269017        1.701179834307847E8      -2.5256529391735177E-21
4.84934558870468          2.7069738089052024       1.600475093146007E8      -1.7699250738993428E-21
4.671147836346645         2.592689030610296        1.5093883815847293E8     -1.0626118008352112E-21
4.470413640222016         2.505482884985096        1.423199884435475E8      -3.709649523803471E-22
4.305067002817066         2.3665747047538437       1.346986330010196E8      2.6041690831654816E-22
4.1509974178746           2.2681543500245684       1.2902670280498599E8     7.430491400744835E-22
3.9427561091349466        2.1858680873238847       1.2336253552483323E8     1.2362162728957138E-21
3.802620092466475         2.0435138652183817       1.1945649287763038E8     1.5840107219220784E-21
3.6046409503984225        1.997447817854731        1.1674073197555842E8     1.828475567969042E-21
3.4317455586197516        1.8638866674093133       1.1496937152277406E8     1.9901397391159093E-21
3.318092443281418         1.7561702173985567       1.1456367559359197E8     2.0277299632939728E-21
3.1363757618332078        1.7175715395451274       1.1509431609157716E8     1.978521437601364E-21
2.9923104577502166        1.5799080275442139       1.1666569817490724E8     1.8358139665943174E-21
2.786194088852382         1.5292798572087147       1.1965383756177355E8     1.5657656459243528E-21
2.4837373806220255        1.3701562132409062       1.2727760883398934E8     8.938203218383482E-22
2.63856107389755          1.3910119451094813       1.2359487817209747E8     1.2160238837302013E-21
2.414841045172308         1.238536540830582        1.3076735258751574E8     5.939400266503458E-22
2.2448317786286336        1.1916978288772895       1.3635537018730906E8     1.214863839267341E-22
2.10167010779094          1.07770180110651         1.4287305138374087E8     -4.158302811781173E-22
1.963523398442894         1.0680798666811457       1.4786331990032473E8     -8.18460527460282E-22
